timestamp,water_type,air_temp_C,air_humidity_pct,pH,turbidity_voltage_V,absorbance,water_temp_C
2026-03-15T01:30:57,tap_water,22.3,29.0,7.818716666781457,3.2489999999999997,,23.562
2026-03-15T01:31:08,tap_water,22.3,29.0,7.6565666667823375,3.246375,,23.5
2026-03-15T01:31:20,tap_water,22.3,28.0,7.821016666781441,3.2450624999999995,,23.5
2026-03-15T01:31:31,tap_water,22.3,28.0,7.648516666782378,3.2409375000000002,,23.5
2026-03-15T01:31:42,tap_water,22.3,29.0,7.821016666781441,3.24075,,23.5
2026-03-15T01:31:53,tap_water,22.3,28.0,7.648516666782378,3.238125,,23.5
2026-03-15T01:32:04,tap_water,22.3,29.0,7.816416666781466,3.2345625,,23.5
2026-03-15T01:32:15,tap_water,22.3,24.0,7.650816666782369,3.233625,,23.5
2026-03-15T01:32:26,tap_water,22.3,29.0,7.800316666781557,3.2326875,,23.5
2026-03-15T01:32:37,tap_water,22.3,26.0,7.719816666781993,3.2319375000000004,,23.5
2026-03-15T01:32:48,tap_water,22.3,29.0,7.647366666782387,3.22875,,23.5
2026-03-15T01:32:59,tap_water,22.2,25.0,7.665766666782284,3.2283749999999998,,23.437
2026-03-15T01:33:10,tap_water,22.3,26.0,7.714066666782024,3.2242500000000005,,23.437
2026-03-15T01:33:21,tap_water,22.2,25.0,7.785366666781636,3.2235,,23.437
2026-03-15T01:33:32,tap_water,22.2,20.0,7.807216666781516,3.2214375000000004,,23.437
2026-03-15T01:33:43,tap_water,22.3,24.0,7.647366666782387,3.2218125,,23.437
2026-03-15T01:33:55,tap_water,22.2,26.0,7.815266666781476,3.219,,23.437
2026-03-15T01:34:06,tap_water,22.3,28.0,7.784216666781642,3.2169375000000002,,23.437
2026-03-15T01:34:17,tap_water,22.3,29.0,7.765816666781742,3.214125,,23.437
2026-03-15T01:34:28,tap_water,22.3,28.0,7.649666666782375,3.2124375,,23.437
2026-03-15T01:34:39,tap_water,22.3,24.0,7.6922166667821426,3.2101875,,23.437
2026-03-15T01:34:50,tap_water,22.3,29.0,7.7876666667816234,3.208125,,23.437
2026-03-15T01:35:01,tap_water,,,7.803766666781534,3.2060625,,23.375
2026-03-15T01:35:12,tap_water,22.3,29.0,7.821016666781441,3.2045625,,23.375
2026-03-15T01:35:23,tap_water,22.3,28.0,7.764666666781748,3.2023125,,23.375
2026-03-15T01:35:34,tap_water,22.3,29.0,7.670366666782259,3.1995,,23.375
2026-03-15T01:35:45,tap_water,22.3,28.0,7.711766666782037,3.1970625000000004,,23.375
2026-03-15T01:35:56,tap_water,22.3,24.0,7.669216666782265,3.2000625,,23.375
2026-03-15T01:36:07,tap_water,22.3,29.0,7.718666666781999,3.1976250000000004,,23.375
2026-03-15T01:36:19,tap_water,22.3,26.0,7.752016666781817,3.1963125000000003,,23.375
2026-03-15T01:36:30,tap_water,22.3,24.0,7.796866666781574,3.196125,,23.375
2026-03-15T01:36:41,tap_water,22.3,24.0,7.793416666781592,3.1929375,,23.312
2026-03-15T01:36:52,tap_water,22.3,24.0,7.653116666782356,3.19125,,23.312
2026-03-15T01:37:03,tap_water,22.4,29.0,7.807216666781516,3.18975,,23.312
2026-03-15T01:37:14,tap_water,22.3,29.0,7.674966666782238,3.187125,,23.312
2026-03-15T01:37:25,tap_water,22.3,24.0,7.7416666667818745,3.1854375,,23.312
2026-03-15T01:37:36,tap_water,22.3,28.0,7.678416666782216,3.1835625,,23.312
2026-03-15T01:37:47,tap_water,22.4,20.0,7.709466666782049,3.1813124999999998,,23.312
2026-03-15T01:37:58,tap_water,22.3,26.0,7.651966666782359,3.1801875000000006,,23.312
2026-03-15T01:38:09,tap_water,22.4,24.0,7.779616666781667,3.1790625000000006,,23.312
2026-03-15T01:38:20,tap_water,22.3,20.0,7.8233166667814285,3.1768125000000005,,23.25
2026-03-15T01:38:31,tap_water,22.4,20.0,7.768116666781729,3.1762500000000005,,23.312
2026-03-15T01:38:42,tap_water,22.3,26.0,7.665766666782284,3.1741875000000004,,23.312
2026-03-15T01:38:54,tap_water,22.3,26.0,7.735916666781906,3.17325,,23.312
2026-03-15T01:39:05,tap_water,22.3,24.0,7.824466666781422,3.1708125000000003,,23.312
2026-03-15T01:39:16,tap_water,22.3,24.0,7.69451666678213,3.1704375,,23.25
2026-03-15T01:39:27,tap_water,22.3,28.0,7.700266666782099,3.1674375,,23.25
2026-03-15T01:39:38,tap_water,22.3,24.0,7.8233166667814285,3.1659375,,23.25
2026-03-15T01:39:49,tap_water,22.3,26.0,7.819866666781447,3.1635,,23.25
2026-03-15T01:40:00,tap_water,22.3,20.0,7.824466666781422,3.1629375,,23.25
2026-03-15T01:40:11,tap_water,22.3,26.0,7.82676666678141,3.166125,,23.25
2026-03-15T01:40:22,tap_water,22.3,26.0,7.802616666781541,3.162375,,23.25
2026-03-15T01:40:33,tap_water,22.3,26.0,7.718666666781999,3.1614375,,23.25
2026-03-15T01:40:44,tap_water,22.3,20.0,7.650816666782369,3.1578749999999998,,23.187
2026-03-15T01:40:55,tap_water,22.3,20.0,7.748566666781837,3.1578749999999998,,23.187
2026-03-15T01:41:06,tap_water,22.3,26.0,7.814116666781478,3.1565625,,23.25
2026-03-15T01:41:17,tap_water,22.3,20.0,7.708316666782055,3.1541249999999996,,23.25
2026-03-15T01:41:29,tap_water,22.3,24.0,7.668066666782275,3.1539375000000005,,23.187
2026-03-15T01:41:40,tap_water,22.3,20.0,7.82676666678141,3.1515,,23.187
2026-03-15T01:41:51,tap_water,22.3,20.0,7.657716666782331,3.1505625000000004,,23.187
2026-03-15T01:42:02,tap_water,22.3,20.0,7.824466666781422,3.1490625000000003,,23.187
2026-03-15T01:42:13,tap_water,22.3,26.0,7.65541666678234,3.1479375000000003,,23.187
2026-03-15T01:42:24,tap_water,22.3,20.0,7.8279166667814035,3.1460625,,23.187
2026-03-15T01:42:35,tap_water,22.3,20.0,7.679566666782209,3.1456875,,23.187
2026-03-15T01:42:46,tap_water,22.3,20.0,7.719816666781993,3.1515,,23.187
2026-03-15T01:42:57,tap_water,22.3,20.0,7.82676666678141,3.1501875000000004,,23.187
2026-03-15T01:43:08,tap_water,22.3,20.0,7.678416666782216,3.1500000000000004,,23.125
2026-03-15T01:43:19,tap_water,22.2,20.0,7.747416666781842,3.1475625,,23.125
2026-03-15T01:43:30,tap_water,22.3,20.0,7.818716666781457,3.147,,23.125
2026-03-15T01:43:41,tap_water,22.2,26.0,7.6565666667823375,3.144375,,23.125
2026-03-15T01:43:52,tap_water,22.3,20.0,7.809516666781503,3.1438125,,23.125
2026-03-15T01:44:04,tap_water,22.3,36.0,7.770416666781717,3.1387500000000004,,23.125
2026-03-15T01:44:15,tap_water,22.3,20.0,7.69451666678213,3.136875,,23.125
2026-03-15T01:44:26,tap_water,22.2,20.0,7.657716666782331,3.1363125,,23.125
2026-03-15T01:44:37,tap_water,22.2,20.0,7.708316666782055,3.1336875,,23.125
2026-03-15T01:44:48,tap_water,22.2,29.0,7.788816666781615,3.1336875,,23.125
2026-03-15T01:44:59,tap_water,22.2,20.0,7.831366666781385,3.1306874999999996,,23.125
2026-03-15T01:45:10,tap_water,22.2,29.0,7.766966666781739,3.1305000000000005,,23.125
2026-03-15T01:45:21,tap_water,22.2,20.0,7.6588666667823215,3.1275,,23.062
2026-03-15T01:45:32,tap_water,22.2,27.0,7.683016666782192,3.1269375,,23.125
2026-03-15T01:45:43,tap_water,22.2,20.0,7.714066666782024,3.1237500000000002,,23.062
2026-03-15T01:45:54,tap_water,22.3,20.0,7.822166666781435,3.1248750000000003,,23.062
2026-03-15T01:46:05,tap_water,22.2,20.0,7.765816666781742,3.1258125,,23.062
2026-03-15T01:46:16,tap_water,22.3,20.0,7.65426666678235,3.1235625,,23.062
2026-03-15T01:46:27,tap_water,22.2,20.0,7.832516666781379,3.1224374999999998,,23.062
2026-03-15T01:46:39,tap_water,22.2,20.0,7.668066666782275,3.121125,,23.062
2026-03-15T01:46:50,tap_water,22.3,20.0,7.830216666781391,3.1323749999999997,,23.062
2026-03-15T01:47:01,tap_water,22.3,29.0,7.814116666781478,3.1334999999999997,,23.062
2026-03-15T01:47:12,tap_water,22.3,29.0,7.696816666782118,3.1312499999999996,,23.062
2026-03-15T01:47:23,tap_water,22.3,20.0,7.794566666781586,3.1295624999999996,,23.062
2026-03-15T01:47:34,tap_water,22.3,20.0,7.8279166667814035,3.1293750000000005,,23.062
2026-03-15T01:47:45,tap_water,22.3,20.0,7.742816666781868,3.1271250000000004,,23.0
2026-03-15T01:47:56,tap_water,22.3,29.0,7.657716666782331,3.1260000000000003,,23.0
2026-03-15T01:48:07,tap_water,22.3,29.0,7.704866666782074,3.1250625000000003,,23.0
2026-03-15T01:48:18,tap_water,22.3,36.0,7.765816666781742,3.1233750000000002,,23.0
2026-03-15T01:48:29,tap_water,22.3,20.0,7.82676666678141,3.1229999999999998,,23.0
2026-03-15T01:48:40,tap_water,22.3,20.0,7.831366666781385,3.1228125,,23.0
2026-03-15T01:48:51,tap_water,22.3,20.0,7.7876666667816234,3.1325625,,23.0
2026-03-15T01:49:03,tap_water,22.3,20.0,7.68531666678218,3.1336875,,23.0
2026-03-15T01:49:14,tap_water,22.3,20.0,7.6565666667823375,3.132,,23.0
2026-03-15T01:49:25,tap_water,22.3,29.0,7.684166666782186,3.1305000000000005,,23.0
2026-03-15T01:49:36,tap_water,22.3,29.0,7.723266666781974,3.1303125,,23.0
2026-03-15T01:49:47,tap_water,22.3,20.0,7.798016666781567,3.1278749999999995,,23.0
2026-03-15T01:49:58,tap_water,22.3,20.0,7.829066666781397,3.1271250000000004,,23.0
2026-03-15T01:50:09,tap_water,22.3,20.0,7.749716666781831,3.1258125,,23.0
2026-03-15T01:50:20,tap_water,22.3,29.0,7.660016666782315,3.1246875,,23.0
2026-03-15T01:50:31,tap_water,22.3,20.0,7.696816666782118,3.1229999999999998,,23.0
2026-03-15T01:50:42,tap_water,22.3,26.0,7.789966666781611,3.1224374999999998,,23.0
2026-03-15T01:50:53,tap_water,22.3,20.0,7.8279166667814035,3.1218749999999997,,22.937
2026-03-15T01:51:04,tap_water,22.3,29.0,7.830216666781391,3.1205625,,22.937
2026-03-15T01:51:15,tap_water,22.3,20.0,7.818716666781457,3.12,,22.937
2026-03-15T01:51:26,tap_water,22.3,20.0,7.726716666781956,3.11925,,22.937
2026-03-15T01:51:38,tap_water,22.3,20.0,7.68531666678218,3.12,,22.937
2026-03-15T01:51:49,tap_water,22.3,36.0,7.837116666781354,3.1147500000000004,,22.937
2026-03-15T01:52:00,tap_water,22.3,20.0,7.695666666782124,3.1134375,,22.937
2026-03-15T01:52:11,tap_water,22.3,36.0,7.800316666781557,3.112875,,22.937
2026-03-15T01:52:22,tap_water,22.3,20.0,7.792266666781597,3.1113750000000002,,22.937
2026-03-15T01:52:33,tap_water,22.3,20.0,7.674966666782238,3.1078124999999996,,22.937
2026-03-15T01:52:44,tap_water,22.3,36.0,7.709466666782049,3.109125,,22.937
2026-03-15T01:52:55,tap_water,22.3,20.0,7.833666666781372,3.1072499999999996,,22.937
2026-03-15T01:53:06,tap_water,22.3,20.0,7.854366666781262,3.1063125,,22.937
2026-03-15T01:53:17,tap_water,22.2,20.0,7.829066666781397,3.0961875,,22.875
2026-03-15T01:53:28,tap_water,22.3,29.0,7.750866666781823,3.1063125,,22.937
2026-03-15T01:53:39,tap_water,22.3,27.0,7.704866666782074,3.1051875,,22.875
2026-03-15T01:53:50,tap_water,22.3,29.0,7.849766666781287,3.1038750000000004,,22.937
2026-03-15T01:54:01,tap_water,22.3,29.0,7.7577666667817855,3.1029375,,22.875
2026-03-15T01:54:13,tap_water,22.3,27.0,7.778466666781673,3.1020000000000003,,22.875
2026-03-15T01:54:24,tap_water,22.2,20.0,7.714066666782024,3.0988125,,22.875
2026-03-15T01:54:35,tap_water,22.2,29.0,7.852066666781274,3.0989999999999998,,22.875
2026-03-15T01:54:46,tap_water,22.2,20.0,7.7025666667820865,3.093,,22.875
2026-03-15T01:54:57,tap_water,22.2,29.0,7.762366666781761,3.093,,22.875
2026-03-15T01:55:08,tap_water,22.2,20.0,7.808366666781513,3.0918750000000004,,22.875
2026-03-15T01:55:19,tap_water,22.2,20.0,7.734766666781912,3.0909375,,22.875
2026-03-15T01:55:30,tap_water,22.2,20.0,7.74626666678185,3.0901875000000003,,22.812
2026-03-15T01:55:41,tap_water,22.2,29.0,7.844016666781318,3.0890625000000003,,22.812
2026-03-15T01:55:52,tap_water,22.2,29.0,7.7727166667817045,3.0879375000000002,,22.812
2026-03-15T01:56:03,tap_water,22.2,36.0,7.684166666782186,3.0869999999999997,,22.812
2026-03-15T01:56:14,tap_water,22.2,20.0,7.753166666781812,3.08625,,22.812
2026-03-15T01:56:25,tap_water,,,7.867016666781193,3.1006875,,22.812
2026-03-15T01:56:36,tap_water,22.2,20.0,7.853216666781268,3.1020000000000003,,22.812
2026-03-15T01:56:48,tap_water,22.2,20.0,7.793416666781592,3.10125,,22.812
2026-03-15T01:56:59,tap_water,22.2,46.0,7.711766666782037,3.1010625000000003,,22.812
2026-03-15T01:57:10,tap_water,22.2,36.0,7.7071666667820615,3.1006875,,22.812
2026-03-15T01:57:21,tap_water,22.2,20.0,7.7025666667820865,3.0988125,,22.812
2026-03-15T01:57:32,tap_water,22.2,29.0,7.697966666782111,3.099375,,22.812
2026-03-15T01:57:43,tap_water,22.2,27.0,7.696816666782118,3.0980625,,22.812
2026-03-15T01:57:54,tap_water,22.2,27.0,7.720966666781987,3.0939375,,22.75
2026-03-15T01:58:05,tap_water,22.2,27.0,7.7773166667816795,3.0924375000000004,,22.75
2026-03-15T01:58:16,tap_water,22.3,29.0,7.857816666781243,3.0916875,,22.812
2026-03-15T01:58:27,tap_water,22.3,20.0,7.723266666781974,3.09,,22.75
2026-03-15T01:58:38,tap_water,22.3,36.0,7.845166666781312,3.0898125,,22.75
2026-03-15T01:58:49,tap_water,22.3,36.0,7.842866666781324,3.0894375,,22.75
2026-03-15T01:59:00,tap_water,22.3,20.0,7.825616666781416,3.087375,,22.75
2026-03-15T01:59:11,tap_water,22.3,29.0,7.676116666782228,3.0866249999999997,,22.75
2026-03-15T01:59:23,tap_water,22.3,29.0,7.818716666781457,3.0856875,,22.75
2026-03-15T01:59:34,tap_water,22.3,20.0,7.785366666781636,3.0849374999999997,,22.75
2026-03-15T01:59:45,tap_water,22.3,20.0,7.6922166667821426,3.0826874999999996,,22.75
2026-03-15T01:59:56,tap_water,22.3,20.0,7.846316666781306,3.0834375,,22.687
2026-03-15T02:00:07,tap_water,22.3,36.0,7.686466666782174,3.0830625000000005,,22.75
2026-03-15T02:00:18,tap_water,22.3,29.0,7.780766666781661,3.0832499999999996,,22.687
2026-03-15T02:00:29,tap_water,22.3,20.0,7.832516666781379,3.0811875,,22.687
2026-03-15T02:00:40,tap_water,22.3,36.0,7.679566666782209,3.0796875000000004,,22.75
2026-03-15T02:00:51,tap_water,22.3,29.0,7.755466666781798,3.0780000000000003,,22.75
2026-03-15T02:01:02,tap_water,22.3,46.0,7.844016666781318,3.0768750000000002,,22.687
2026-03-15T02:01:13,tap_water,22.3,27.0,7.804916666781532,3.0766875,,22.687
2026-03-15T02:01:24,tap_water,22.3,20.0,7.7876666667816234,3.0725625,,22.75
2026-03-15T02:01:35,tap_water,22.3,36.0,7.8233166667814285,3.0740625,,22.687
2026-03-15T02:01:46,tap_water,22.3,20.0,7.8279166667814035,3.07275,,22.687
2026-03-15T02:01:58,tap_water,22.3,36.0,7.798016666781567,3.0718125,,22.687
2026-03-15T02:02:09,tap_water,22.3,36.0,7.781916666781655,3.06975,,22.687
2026-03-15T02:02:20,tap_water,22.3,36.0,7.732466666781924,3.069375,,22.687
2026-03-15T02:02:31,tap_water,22.3,36.0,7.681866666782199,3.0695625,,22.687
2026-03-15T02:02:42,tap_water,22.3,29.0,7.837116666781354,3.0669375,,22.625
2026-03-15T02:02:53,tap_water,22.3,36.0,7.711766666782037,3.0665625,,22.687
2026-03-15T02:03:04,tap_water,22.3,29.0,7.672666666782247,3.0639375,,22.687
2026-03-15T02:03:15,tap_water,22.3,27.0,7.808366666781513,3.0635624999999997,,22.687
2026-03-15T02:03:26,tap_water,22.3,29.0,7.78651666678163,3.0637499999999998,,22.625
2026-03-15T02:03:37,tap_water,22.3,29.0,7.794566666781586,3.0603749999999996,,22.625
2026-03-15T02:03:48,tap_water,22.3,36.0,7.674966666782238,3.061125,,22.625
2026-03-15T02:03:59,tap_water,22.3,29.0,7.845166666781312,3.056625,,22.625
2026-03-15T02:04:10,tap_water,22.3,27.0,7.6715166667822565,3.0564375000000004,,22.625
2026-03-15T02:04:22,tap_water,22.3,29.0,7.844016666781318,3.0547500000000003,,22.625
2026-03-15T02:04:33,tap_water,22.3,29.0,7.6876166667821675,3.0607500000000005,,22.625
2026-03-15T02:04:44,tap_water,22.3,20.0,7.834816666781366,3.0603749999999996,,22.625
2026-03-15T02:04:55,tap_water,22.3,20.0,7.69451666678213,3.0585000000000004,,22.625
2026-03-15T02:05:06,tap_water,22.3,36.0,7.846316666781306,3.0583125,,22.625
2026-03-15T02:05:17,tap_water,22.3,27.0,7.71291666678203,3.0592499999999996,,22.625
2026-03-15T02:05:28,tap_water,22.3,29.0,7.69451666678213,3.0562500000000004,,22.625
2026-03-15T02:05:39,tap_water,22.2,20.0,7.822166666781435,3.0551250000000003,,22.625
2026-03-15T02:05:50,tap_water,22.2,27.0,7.81756666678146,3.0534375000000002,,22.625
2026-03-15T02:06:01,tap_water,22.2,29.0,7.709466666782049,3.0571875,,22.625
2026-03-15T02:06:12,tap_water,22.2,29.0,7.676116666782228,3.0555,,22.625
2026-03-15T02:06:23,tap_water,22.2,20.0,7.674966666782238,3.0549375,,22.562
2026-03-15T02:06:34,tap_water,22.2,20.0,7.780766666781661,3.0538125,,22.562
2026-03-15T02:06:45,tap_water,22.2,20.0,7.822166666781435,3.0528750000000002,,22.562
2026-03-15T02:06:57,tap_water,22.2,46.0,7.670366666782259,3.051,,22.562
2026-03-15T02:07:08,tap_water,22.2,20.0,7.825616666781416,3.049125,,22.562
2026-03-15T02:07:19,tap_water,22.2,46.0,7.779616666781667,3.0528750000000002,,22.562
2026-03-15T02:07:30,tap_water,22.2,20.0,7.678416666782216,3.0525,,22.562
2026-03-15T02:07:41,tap_water,22.2,20.0,7.8417166667813305,3.050625,,22.562
2026-03-15T02:07:52,tap_water,22.2,29.0,7.680716666782203,3.050625,,22.562
2026-03-15T02:08:03,tap_water,22.2,20.0,7.837116666781354,3.05025,,22.562
2026-03-15T02:08:14,tap_water,22.2,29.0,7.6876166667821675,3.047625,,22.562
2026-03-15T02:08:25,tap_water,22.2,20.0,7.846316666781306,3.0466875,,22.562
2026-03-15T02:08:36,tap_water,22.2,27.0,7.6738166667822405,3.0448125,,22.562
2026-03-15T02:08:47,tap_water,22.2,27.0,7.847466666781299,3.04575,,22.5
2026-03-15T02:08:58,tap_water,22.2,27.0,7.717516666782005,3.0455625000000004,,22.5
2026-03-15T02:09:09,tap_water,22.2,46.0,7.672666666782247,3.0451875,,22.5
2026-03-15T02:09:20,tap_water,22.2,27.0,7.699116666782105,3.0436875,,22.5
2026-03-15T02:09:32,tap_water,22.2,20.0,7.7025666667820865,3.04125,,22.5
2026-03-15T02:09:43,tap_water,22.3,27.0,7.733616666781916,3.0421875000000003,,22.5
2026-03-15T02:09:54,tap_water,22.3,29.0,7.83596666678136,3.0414375,,22.5
2026-03-15T02:10:05,tap_water,22.3,36.0,7.796866666781574,3.0405,,22.5
2026-03-15T02:10:16,tap_water,22.3,29.0,7.679566666782209,3.0390000000000006,,22.5
2026-03-15T02:10:27,tap_water,22.3,29.0,7.847466666781299,3.039375,,22.5
2026-03-15T02:10:38,tap_water,22.3,46.0,7.696816666782118,3.0410625000000002,,22.5
2026-03-15T02:10:49,tap_water,22.3,20.0,7.78651666678163,3.0380624999999997,,22.5
2026-03-15T02:11:00,tap_water,22.3,46.0,7.733616666781916,3.0367500000000005,,22.5
2026-03-15T02:11:11,tap_water,22.3,27.0,7.802616666781541,3.037125,,22.5
2026-03-15T02:11:22,tap_water,22.3,29.0,7.718666666781999,3.0361875000000005,,22.5
2026-03-15T02:11:33,tap_water,22.3,27.0,7.776166666781686,3.0345000000000004,,22.5
2026-03-15T02:11:44,tap_water,22.3,20.0,7.824466666781422,3.0331875,,22.5
2026-03-15T02:11:55,tap_water,22.3,27.0,7.672666666782247,3.0333750000000004,,22.5
2026-03-15T02:12:07,tap_water,22.3,20.0,7.814116666781478,3.0328125000000004,,22.5
2026-03-15T02:12:18,tap_water,22.3,36.0,7.74396666678186,3.0305625000000003,,22.437
2026-03-15T02:12:29,tap_water,22.3,36.0,7.714066666782024,3.0307500000000003,,22.437
2026-03-15T02:12:40,tap_water,22.3,29.0,7.718666666781999,3.028875,,22.5
2026-03-15T02:12:51,tap_water,22.3,27.0,7.848616666781293,3.0281249999999997,,22.5
2026-03-15T02:13:02,tap_water,22.3,36.0,7.720966666781987,3.0281249999999997,,22.437
2026-03-15T02:13:13,tap_water,22.3,29.0,7.773866666781698,3.026625,,22.437
2026-03-15T02:13:24,tap_water,22.3,20.0,7.8129666667814845,3.027,,22.437
2026-03-15T02:13:35,tap_water,22.3,20.0,7.677266666782222,3.0260625,,22.437
