timestamp,water_type,air_temp_C,air_humidity_pct,pH,turbidity_voltage_V,absorbance,water_temp_C
2026-03-16T01:01:35,mb_water,23.3,39.0,7.61516666678256,3.6680624999999996,,25.562
2026-03-16T01:01:46,mb_water,23.3,39.0,7.496716666783206,3.6641250000000003,,25.562
2026-03-16T01:01:57,mb_water,23.3,39.0,7.5174166667830935,3.6676875,,25.562
2026-03-16T01:02:08,mb_water,23.2,39.0,7.479466666783301,3.6686249999999996,,25.562
2026-03-16T01:02:19,mb_water,23.2,39.0,7.486366666783262,3.6690000000000005,,25.5
2026-03-16T01:02:30,mb_water,23.2,37.0,7.589866666782697,3.6684375000000005,,25.5
2026-03-16T01:02:41,mb_water,23.2,39.0,7.6381666667824355,3.6690000000000005,,25.5
2026-03-16T01:02:52,mb_water,23.2,36.0,7.5381166667829795,3.6710625,,25.5
2026-03-16T01:03:03,mb_water,23.2,39.0,7.591016666782693,3.6684375000000005,,25.5
2026-03-16T01:03:14,mb_water,23.2,41.0,7.600216666782641,3.6688125,,25.5
2026-03-16T01:03:25,mb_water,23.2,39.0,7.645066666782396,3.6686249999999996,,25.437
2026-03-16T01:03:36,mb_water,23.2,39.0,7.586416666782718,3.669375,,25.437
2026-03-16T01:03:47,mb_water,23.2,37.0,7.6013666667826385,3.6684375000000005,,25.437
2026-03-16T01:03:58,mb_water,23.1,39.0,7.513966666783112,3.6701250000000005,,25.437
2026-03-16T01:04:10,mb_water,23.1,41.0,7.513966666783112,3.6686249999999996,,25.437
2026-03-16T01:04:21,mb_water,23.1,41.0,7.570316666782805,3.6703124999999996,,25.437
2026-03-16T01:04:32,mb_water,23.1,36.0,7.634716666782454,3.6691874999999996,,25.437
2026-03-16T01:04:43,mb_water,23.1,41.0,7.663466666782297,3.6710625,,25.437
2026-03-16T01:04:54,mb_water,23.1,39.0,7.651966666782359,3.6710625,,25.437
2026-03-16T01:05:05,mb_water,23.1,41.0,7.63356666678246,3.6723750000000006,,25.437
2026-03-16T01:05:16,mb_water,23.1,41.0,7.594466666782674,3.6697499999999996,,25.375
2026-03-16T01:05:27,mb_water,23.1,41.0,7.523166666783061,3.6701250000000005,,25.375
2026-03-16T01:05:38,mb_water,23.0,39.0,7.564566666782836,3.6718125000000006,,25.375
2026-03-16T01:05:49,mb_water,23.1,39.0,7.6715166667822565,3.6731249999999998,,25.375
2026-03-16T01:06:00,mb_water,23.0,48.0,7.597916666782655,3.671625,,25.312
2026-03-16T01:06:11,mb_water,23.0,41.0,7.516266666783096,3.6719999999999997,,25.312
2026-03-16T01:06:22,mb_water,23.0,39.0,7.668066666782275,3.6734999999999998,,25.312
2026-03-16T01:06:34,mb_water,23.0,39.0,7.541566666782961,3.6695625000000005,,25.312
2026-03-16T01:06:45,mb_water,23.0,44.0,7.651966666782359,3.6733125,,25.312
2026-03-16T01:06:56,mb_water,23.0,41.0,7.581816666782743,3.6646875000000003,,25.312
2026-03-16T01:07:07,mb_water,23.0,48.0,7.68531666678218,3.67275,,25.25
2026-03-16T01:07:18,mb_water,23.0,41.0,7.662316666782303,3.6721875,,25.25
2026-03-16T01:07:29,mb_water,23.0,41.0,7.594466666782674,3.674625,,25.25
2026-03-16T01:07:40,mb_water,23.0,41.0,7.554216666782892,3.660375,,25.25
2026-03-16T01:07:51,mb_water,23.0,39.0,7.688766666782161,3.6733125,,25.25
2026-03-16T01:08:02,mb_water,23.1,41.0,7.588716666782705,3.6731249999999998,,25.25
2026-03-16T01:08:13,mb_water,23.1,41.0,7.686466666782174,3.6738750000000002,,25.25
2026-03-16T01:08:24,mb_water,23.1,39.0,7.627816666782492,3.6733125,,25.25
2026-03-16T01:08:35,mb_water,23.1,41.0,7.653116666782356,3.6740625,,25.25
2026-03-16T01:08:46,mb_water,23.1,39.0,7.6715166667822565,3.6738750000000002,,25.187
2026-03-16T01:08:58,mb_water,23.1,44.0,7.68531666678218,3.6759375,,25.187
2026-03-16T01:09:09,mb_water,23.0,41.0,7.679566666782209,3.6748125,,25.187
2026-03-16T01:09:20,mb_water,23.0,41.0,7.663466666782297,3.6731249999999998,,25.187
2026-03-16T01:09:31,mb_water,23.0,39.0,7.625516666782504,3.6755625000000003,,25.187
2026-03-16T01:09:42,mb_water,23.0,41.0,7.602516666782632,3.6761250000000003,,25.187
2026-03-16T01:09:53,mb_water,23.1,41.0,7.546166666782936,3.6755625000000003,,25.187
2026-03-16T01:10:04,mb_water,23.0,39.0,7.59676666678266,3.6841875,,25.125
2026-03-16T01:10:15,mb_water,23.0,41.0,7.610566666782585,3.6750000000000003,,25.125
2026-03-16T01:10:26,mb_water,23.0,41.0,7.626666666782498,3.6750000000000003,,25.125
2026-03-16T01:10:37,mb_water,23.0,39.0,7.651966666782359,3.67575,,25.125
2026-03-16T01:10:48,mb_water,23.0,44.0,7.662316666782303,3.6766875000000003,,25.125
2026-03-16T01:10:59,mb_water,23.0,36.0,7.700266666782099,3.676875,,25.125
2026-03-16T01:11:10,mb_water,23.0,39.0,7.650816666782369,3.6766875000000003,,25.125
2026-03-16T01:11:21,mb_water,23.0,39.0,7.549616666782917,3.6761250000000003,,25.062
2026-03-16T01:11:33,mb_water,23.0,41.0,7.550766666782911,3.677625,,25.062
2026-03-16T01:11:44,mb_water,23.0,37.0,7.55651666678288,3.67575,,25.062
2026-03-16T01:11:55,mb_water,23.0,48.0,7.576066666782774,3.6765,,25.062
2026-03-16T01:12:06,mb_water,23.0,36.0,7.630116666782479,3.676875,,25.062
2026-03-16T01:12:17,mb_water,23.0,44.0,7.674966666782238,3.677625,,25.062
2026-03-16T01:12:28,mb_water,22.9,41.0,7.688766666782161,3.6766875000000003,,25.062
2026-03-16T01:12:39,mb_water,22.9,41.0,7.709466666782049,3.676875,,25.062
2026-03-16T01:12:50,mb_water,22.9,41.0,7.688766666782161,3.6774375,,25.062
2026-03-16T01:13:01,mb_water,22.9,36.0,7.6738166667822405,3.6763125,,25.062
2026-03-16T01:13:12,mb_water,22.9,41.0,7.681866666782199,3.6755625000000003,,25.0
2026-03-16T01:13:23,mb_water,22.9,39.0,7.662316666782303,3.6783750000000004,,25.0
2026-03-16T01:13:34,mb_water,22.9,39.0,7.609416666782595,3.6765,,25.0
2026-03-16T01:13:45,mb_water,22.9,41.0,7.562266666782849,3.677625,,25.0
2026-03-16T01:13:56,mb_water,22.9,41.0,7.678416666782216,3.6770625,,25.0
2026-03-16T01:14:08,mb_water,22.9,41.0,7.647366666782387,3.6772500000000004,,25.0
2026-03-16T01:14:19,mb_water,22.9,39.0,7.610566666782585,3.6778125000000004,,25.0
2026-03-16T01:14:30,mb_water,22.9,39.0,7.730166666781937,3.67875,,25.0
2026-03-16T01:14:41,mb_water,22.9,41.0,7.678416666782216,3.6783750000000004,,24.937
2026-03-16T01:14:52,mb_water,22.9,44.0,7.597916666782655,3.67875,,24.937
2026-03-16T01:15:03,mb_water,22.9,41.0,7.6082666667825976,3.6795,,24.937
2026-03-16T01:15:14,mb_water,22.9,44.0,7.63356666678246,3.6796875,,24.937
2026-03-16T01:15:25,mb_water,22.9,41.0,7.627816666782492,3.681,,24.937
2026-03-16T01:15:36,mb_water,22.9,41.0,7.611716666782579,3.6796875,,24.875
2026-03-16T01:15:47,mb_water,22.8,39.0,7.591016666782693,3.681,,24.937
2026-03-16T01:15:58,mb_water,22.8,44.0,7.581816666782743,3.680625,,24.875
2026-03-16T01:16:09,mb_water,22.8,48.0,7.563416666782842,3.68175,,24.937
2026-03-16T01:16:20,mb_water,22.8,48.0,7.570316666782805,3.6825,,24.875
2026-03-16T01:16:31,mb_water,22.8,48.0,7.640466666782425,3.681,,24.875
2026-03-16T01:16:43,mb_water,22.8,82.0,7.704866666782074,3.6819375,,24.875
2026-03-16T01:16:54,mb_water,22.8,39.0,7.686466666782174,3.6796875,,24.875
2026-03-16T01:17:05,mb_water,22.8,48.0,7.718666666781999,3.6838125,,24.875
2026-03-16T01:17:16,mb_water,22.8,44.0,7.714066666782024,3.6697499999999996,,24.875
2026-03-16T01:17:27,mb_water,22.8,48.0,7.691066666782149,3.6826875,,24.812
2026-03-16T01:17:38,mb_water,22.8,48.0,7.674966666782238,3.682125,,24.875
2026-03-16T01:17:49,mb_water,22.8,82.0,7.678416666782216,3.682125,,24.812
2026-03-16T01:18:00,mb_water,22.8,82.0,7.674966666782238,3.682875,,24.812
2026-03-16T01:18:11,mb_water,22.8,82.0,7.6036666667826225,3.6838125,,24.812
2026-03-16T01:18:22,mb_water,22.8,48.0,7.720966666781987,3.682875,,24.812
2026-03-16T01:18:33,mb_water,22.8,48.0,7.725566666781962,3.683625,,24.75
2026-03-16T01:18:44,mb_water,22.8,82.0,7.729016666781943,3.68475,,24.75
2026-03-16T01:18:55,mb_water,22.8,48.0,7.731316666781931,3.6841875,,24.812
2026-03-16T01:19:06,mb_water,22.8,82.0,7.727866666781949,3.6841875,,24.812
2026-03-16T01:19:18,mb_water,22.7,82.0,7.727866666781949,3.683625,,24.75
2026-03-16T01:19:29,mb_water,22.7,82.0,7.732466666781924,3.685125,,24.75
2026-03-16T01:19:40,mb_water,22.7,54.0,7.710616666782043,3.6841875,,24.75
2026-03-16T01:19:51,mb_water,22.7,82.0,7.59676666678266,3.68475,,24.75
2026-03-16T01:20:02,mb_water,22.8,53.0,7.62436666678251,3.6860625,,24.75
2026-03-16T01:20:13,mb_water,22.8,53.0,7.725566666781962,3.6854999999999998,,24.687
2026-03-16T01:20:24,mb_water,22.8,53.0,7.729016666781943,3.6849374999999998,,24.687
2026-03-16T01:20:35,mb_water,22.8,48.0,7.70371666678208,3.685125,,24.687
2026-03-16T01:20:46,mb_water,22.9,48.0,7.669216666782265,3.6841875,,24.687
2026-03-16T01:20:57,mb_water,22.9,53.0,7.637016666782442,3.6858750000000002,,24.687
2026-03-16T01:21:08,mb_water,22.9,48.0,7.630116666782479,3.6854999999999998,,24.687
2026-03-16T01:21:19,mb_water,22.9,82.0,7.6082666667825976,3.685125,,24.687
2026-03-16T01:21:30,mb_water,22.9,48.0,7.5829666667827365,3.685125,,24.625
2026-03-16T01:21:42,mb_water,22.9,82.0,7.626666666782498,3.6830625,,24.687
2026-03-16T01:21:53,mb_water,22.9,48.0,7.676116666782228,3.6862500000000002,,24.625
2026-03-16T01:22:04,mb_water,22.9,44.0,7.696816666782118,3.6862500000000002,,24.625
2026-03-16T01:22:15,mb_water,22.9,41.0,7.725566666781962,3.6858750000000002,,24.625
2026-03-16T01:22:26,mb_water,22.9,48.0,7.730166666781937,3.6871875,,24.625
2026-03-16T01:22:37,mb_water,22.9,48.0,7.59676666678266,3.6864375000000003,,24.625
2026-03-16T01:22:48,mb_water,22.9,48.0,7.730166666781937,3.686625,,24.625
2026-03-16T01:22:59,mb_water,22.9,39.0,7.599066666782651,3.6864375000000003,,24.625
2026-03-16T01:23:10,mb_water,22.9,44.0,7.749716666781831,3.6858750000000002,,24.625
2026-03-16T01:23:21,mb_water,22.8,48.0,7.696816666782118,3.686625,,24.562
2026-03-16T01:23:32,mb_water,22.8,44.0,7.600216666782641,3.686625,,24.562
2026-03-16T01:23:43,mb_water,22.8,41.0,7.6565666667823375,3.6860625,,24.562
2026-03-16T01:23:54,mb_water,22.8,39.0,7.747416666781842,3.6868125000000003,,24.562
2026-03-16T01:24:05,mb_water,22.8,39.0,7.747416666781842,3.6875625000000003,,24.562
2026-03-16T01:24:17,mb_water,22.8,48.0,7.7221166667819805,3.6853125,,24.562
2026-03-16T01:24:28,mb_water,22.8,48.0,7.607116666782604,3.6864375000000003,,24.562
2026-03-16T01:24:39,mb_water,22.8,41.0,7.684166666782186,3.6796875,,24.562
2026-03-16T01:24:50,mb_water,22.8,48.0,7.6186166667825415,3.6885000000000003,,24.562
2026-03-16T01:25:01,mb_water,22.8,41.0,7.697966666782111,3.6873750000000003,,24.562
2026-03-16T01:25:12,mb_water,22.7,41.0,7.753166666781812,3.6883125,,24.5
2026-03-16T01:25:23,mb_water,22.8,39.0,7.676116666782228,3.6881250000000003,,24.562
2026-03-16T01:25:34,mb_water,22.8,48.0,7.60481666678262,3.688875,,24.5
2026-03-16T01:25:45,mb_water,22.8,41.0,7.683016666782192,3.6892500000000004,,24.5
2026-03-16T01:25:56,mb_water,22.7,41.0,7.688766666782161,3.6894375,,24.5
2026-03-16T01:26:07,mb_water,22.7,44.0,7.641616666782419,3.6896250000000004,,24.5
2026-03-16T01:26:18,mb_water,22.8,41.0,7.602516666782632,3.6901875000000004,,24.5
2026-03-16T01:26:29,mb_water,22.7,82.0,7.597916666782655,3.6896250000000004,,24.5
2026-03-16T01:26:41,mb_water,,,7.6082666667825976,3.6920624999999996,,24.437
2026-03-16T01:26:52,mb_water,22.7,44.0,7.645066666782396,3.6901875000000004,,24.437
2026-03-16T01:27:03,mb_water,22.7,41.0,7.6588666667823215,3.6903750000000004,,24.437
2026-03-16T01:27:14,mb_water,22.7,48.0,7.684166666782186,3.69,,24.437
2026-03-16T01:27:25,mb_water,22.7,41.0,7.6738166667822405,3.688875,,24.437
2026-03-16T01:27:36,mb_water,22.7,48.0,7.668066666782275,3.6901875000000004,,24.437
2026-03-16T01:27:47,mb_water,22.7,82.0,7.650816666782369,3.69,,24.437
2026-03-16T01:27:58,mb_water,22.7,44.0,7.599066666782651,3.6909374999999995,,24.437
2026-03-16T01:28:09,mb_water,22.7,41.0,7.6565666667823375,3.6886875000000003,,24.437
2026-03-16T01:28:20,mb_water,22.6,48.0,7.739366666781887,3.6903750000000004,,24.375
2026-03-16T01:28:31,mb_water,22.7,54.0,7.753166666781812,3.6894375,,24.375
2026-03-16T01:28:42,mb_water,22.6,54.0,7.7566166667817935,3.6905625,,24.437
2026-03-16T01:28:53,mb_water,22.6,44.0,7.749716666781831,3.6905625,,24.375
2026-03-16T01:29:04,mb_water,22.6,82.0,7.6738166667822405,3.6894375,,24.375
2026-03-16T01:29:16,mb_water,22.6,54.0,7.725566666781962,3.688875,,24.375
2026-03-16T01:29:27,mb_water,22.6,82.0,7.662316666782303,3.6909374999999995,,24.375
2026-03-16T01:29:38,mb_water,22.6,54.0,7.602516666782632,3.69,,24.375
2026-03-16T01:29:49,mb_water,22.6,48.0,7.7577666667817855,3.6903750000000004,,24.375
2026-03-16T01:30:00,mb_water,22.6,82.0,7.700266666782099,3.6909374999999995,,24.312
2026-03-16T01:30:11,mb_water,22.6,54.0,7.632416666782467,3.6890625000000004,,24.312
2026-03-16T01:30:22,mb_water,22.5,82.0,7.738216666781893,3.6918750000000005,,24.312
2026-03-16T01:30:33,mb_water,22.6,54.0,7.755466666781798,3.691125,,24.312
2026-03-16T01:30:44,mb_water,22.6,82.0,7.665766666782284,3.691125,,24.312
2026-03-16T01:30:55,mb_water,22.6,54.0,7.704866666782074,3.6901875000000004,,24.312
2026-03-16T01:31:06,mb_water,22.5,20.0,7.68531666678218,3.6901875000000004,,24.312
2026-03-16T01:31:17,mb_water,22.6,54.0,7.688766666782161,3.693375,,24.312
2026-03-16T01:31:28,mb_water,,,7.677266666782222,3.6924375000000005,,24.312
2026-03-16T01:31:39,mb_water,22.6,82.0,7.625516666782504,3.6710625,,24.312
2026-03-16T01:31:51,mb_water,22.7,54.0,7.670366666782259,3.6896250000000004,,24.25
2026-03-16T01:32:02,mb_water,22.6,54.0,7.729016666781943,3.6914999999999996,,24.25
2026-03-16T01:32:13,mb_water,22.6,82.0,7.602516666782632,3.6920624999999996,,24.25
2026-03-16T01:32:24,mb_water,22.7,82.0,7.6715166667822565,3.69225,,24.25
2026-03-16T01:32:35,mb_water,22.7,48.0,7.754316666781804,3.69225,,24.25
2026-03-16T01:32:46,mb_water,22.7,54.0,7.689916666782155,3.6916875,,24.25
2026-03-16T01:32:57,mb_water,22.7,20.0,7.6036666667826225,3.6930000000000005,,24.25
2026-03-16T01:33:08,mb_water,22.7,82.0,7.711766666782037,3.693375,,24.25
2026-03-16T01:33:19,mb_water,22.8,53.0,7.720966666781987,3.6930000000000005,,24.187
2026-03-16T01:33:30,mb_water,22.7,54.0,7.641616666782419,3.6945,,24.25
2026-03-16T01:33:41,mb_water,22.7,82.0,7.732466666781924,3.6937499999999996,,24.25
2026-03-16T01:33:52,mb_water,22.7,54.0,7.61516666678256,3.6808125,,24.187
2026-03-16T01:34:03,mb_water,22.8,53.0,7.750866666781823,3.708,,24.187
2026-03-16T01:34:15,mb_water,22.7,82.0,7.74396666678186,3.705375,,24.187
2026-03-16T01:34:26,mb_water,22.7,48.0,7.754316666781804,3.7091250000000002,,24.187
2026-03-16T01:34:37,mb_water,22.7,54.0,7.6186166667825415,3.6930000000000005,,24.187
2026-03-16T01:34:48,mb_water,22.7,54.0,7.609416666782595,3.6928125,,24.187
2026-03-16T01:34:59,mb_water,22.7,48.0,7.620916666782529,3.6950625,,24.187
2026-03-16T01:35:10,mb_water,22.7,44.0,7.611716666782579,3.6916875,,24.187
2026-03-16T01:35:21,mb_water,22.7,48.0,7.611716666782579,3.6928125,,24.125
2026-03-16T01:35:32,mb_water,22.7,44.0,7.669216666782265,3.6926249999999996,,24.187
2026-03-16T01:35:43,mb_water,22.7,82.0,7.765816666781742,3.6926249999999996,,24.187
2026-03-16T01:35:54,mb_water,22.7,44.0,7.677266666782222,3.6918750000000005,,24.125
2026-03-16T01:36:05,mb_water,22.6,82.0,7.614016666782566,3.6935625000000005,,24.125
2026-03-16T01:36:16,mb_water,,,7.6163166667825575,3.693375,,24.125
2026-03-16T01:36:27,mb_water,22.6,41.0,7.630116666782479,3.6931874999999996,,24.125
2026-03-16T01:36:39,mb_water,22.6,48.0,7.718666666781999,3.6931874999999996,,24.125
2026-03-16T01:36:50,mb_water,22.6,54.0,7.680716666782203,3.695625,,24.125
2026-03-16T01:37:01,mb_water,22.6,39.0,7.704866666782074,3.6941250000000005,,24.125
2026-03-16T01:37:12,mb_water,22.6,44.0,7.622066666782523,3.6937499999999996,,24.125
2026-03-16T01:37:23,mb_water,22.6,41.0,7.622066666782523,3.6939375,,24.125
2026-03-16T01:37:34,mb_water,22.6,82.0,7.669216666782265,3.6931874999999996,,24.062
2026-03-16T01:37:45,mb_water,22.6,41.0,7.725566666781962,3.6935625000000005,,24.062
2026-03-16T01:37:56,mb_water,22.6,44.0,7.754316666781804,3.6926249999999996,,24.062
2026-03-16T01:38:07,mb_water,22.6,54.0,7.766966666781739,3.6903750000000004,,24.062
2026-03-16T01:38:18,mb_water,22.5,44.0,7.74626666678185,3.6941250000000005,,24.062
2026-03-16T01:38:29,mb_water,22.6,44.0,7.708316666782055,3.6948749999999997,,24.062
2026-03-16T01:38:40,mb_water,22.6,82.0,7.648516666782378,3.6946875000000006,,24.062
2026-03-16T01:38:51,mb_water,22.6,48.0,7.617466666782548,3.6943124999999997,,24.062
2026-03-16T01:39:02,mb_water,22.5,48.0,7.754316666781804,3.6952500000000006,,24.0
2026-03-16T01:39:14,mb_water,22.5,48.0,7.65541666678234,3.6945,,24.062
2026-03-16T01:39:25,mb_water,22.5,82.0,7.724416666781968,3.6941250000000005,,24.0
2026-03-16T01:39:36,mb_water,22.5,82.0,7.709466666782049,3.6948749999999997,,24.0
2026-03-16T01:39:47,mb_water,22.5,82.0,7.619766666782539,3.6958125000000006,,24.0
2026-03-16T01:39:58,mb_water,22.5,48.0,7.68531666678218,3.6950625,,24.0
2026-03-16T01:40:09,mb_water,,,7.691066666782149,3.6945,,24.0
2026-03-16T01:40:20,mb_water,22.5,48.0,7.7071666667820615,3.6963749999999997,,24.0
2026-03-16T01:40:31,mb_water,22.5,48.0,7.734766666781912,3.6937499999999996,,24.0
2026-03-16T01:40:42,mb_water,22.5,54.0,7.726716666781956,3.6958125000000006,,24.0
2026-03-16T01:40:53,mb_water,22.5,48.0,7.725566666781962,3.6963749999999997,,24.0
2026-03-16T01:41:04,mb_water,22.5,44.0,7.727866666781949,3.69675,,24.0
2026-03-16T01:41:15,mb_water,22.5,82.0,7.676116666782228,3.6959999999999997,,24.0
2026-03-16T01:41:26,mb_water,22.5,54.0,7.626666666782498,3.6954374999999997,,23.937
2026-03-16T01:41:38,mb_water,22.4,54.0,7.622066666782523,3.688875,,23.937
2026-03-16T01:41:49,mb_water,22.5,82.0,7.625516666782504,3.7055625,,23.937
2026-03-16T01:42:00,mb_water,22.5,54.0,7.65426666678235,3.6965624999999998,,23.937
2026-03-16T01:42:11,mb_water,22.5,82.0,7.711766666782037,3.6950625,,23.937
2026-03-16T01:42:22,mb_water,22.4,82.0,7.771566666781711,3.6958125000000006,,23.937
2026-03-16T01:42:33,mb_water,22.5,54.0,7.730166666781937,3.6952500000000006,,23.937
2026-03-16T01:42:44,mb_water,22.5,54.0,7.627816666782492,3.6961875,,23.937
2026-03-16T01:42:55,mb_water,22.4,20.0,7.737066666781898,3.6963749999999997,,23.937
2026-03-16T01:43:06,mb_water,22.4,82.0,7.770416666781717,3.6958125000000006,,23.937
2026-03-16T01:43:17,mb_water,22.5,54.0,7.676116666782228,3.6950625,,23.875
2026-03-16T01:43:28,mb_water,22.5,48.0,7.6588666667823215,3.6961875,,23.875
2026-03-16T01:43:39,mb_water,22.5,20.0,7.7416666667818745,3.6965624999999998,,23.875
2026-03-16T01:43:50,mb_water,22.5,48.0,7.7566166667817935,3.6958125000000006,,23.875
2026-03-16T01:44:01,mb_water,22.5,20.0,7.734766666781912,3.6976875,,23.875
2026-03-16T01:44:13,mb_water,22.6,82.0,7.747416666781842,3.6941250000000005,,23.875
2026-03-16T01:44:24,mb_water,22.6,82.0,7.7577666667817855,3.6963749999999997,,23.875
2026-03-16T01:44:35,mb_water,22.7,20.0,7.7727166667817045,3.6945,,23.875
2026-03-16T01:44:46,mb_water,22.7,54.0,7.775016666781692,3.6961875,,23.875
2026-03-16T01:44:57,mb_water,22.7,82.0,7.749716666781831,3.6978750000000002,,23.875
2026-03-16T01:45:08,mb_water,22.7,82.0,7.729016666781943,3.6978750000000002,,23.875
2026-03-16T01:45:19,mb_water,22.7,20.0,7.742816666781868,3.6973125000000002,,23.875
2026-03-16T01:45:30,mb_water,22.7,20.0,7.745116666781856,3.6978750000000002,,23.812
2026-03-16T01:45:41,mb_water,22.7,20.0,7.748566666781837,3.6959999999999997,,23.812
2026-03-16T01:45:52,mb_water,22.7,20.0,7.754316666781804,3.6969374999999998,,23.875
2026-03-16T01:46:03,mb_water,22.7,20.0,7.755466666781798,3.6978750000000002,,23.812
2026-03-16T01:46:14,mb_water,22.7,82.0,7.7727166667817045,3.6969374999999998,,23.812
2026-03-16T01:46:25,mb_water,22.6,54.0,7.771566666781711,3.6978750000000002,,23.812
2026-03-16T01:46:36,mb_water,22.7,82.0,7.739366666781887,3.6975,,23.812
2026-03-16T01:46:48,mb_water,22.7,54.0,7.693366666782136,3.699375,,23.812
2026-03-16T01:46:59,mb_water,22.6,82.0,7.62436666678251,3.6978750000000002,,23.812
2026-03-16T01:47:10,mb_water,22.6,44.0,7.657716666782331,3.6980625,,23.812
2026-03-16T01:47:21,mb_water,22.6,54.0,7.739366666781887,3.699375,,23.812
2026-03-16T01:47:32,mb_water,22.7,54.0,7.776166666781686,3.6975,,23.812
2026-03-16T01:47:43,mb_water,22.6,82.0,7.717516666782005,3.6976875,,23.812
2026-03-16T01:47:54,mb_water,22.6,44.0,7.62436666678251,3.6973125000000002,,23.75
2026-03-16T01:48:05,mb_water,22.6,48.0,7.65541666678234,3.6971249999999998,,23.75
2026-03-16T01:48:16,mb_water,22.6,82.0,7.723266666781974,3.6988125,,23.75
2026-03-16T01:48:27,mb_water,22.6,54.0,7.771566666781711,3.6980625,,23.75
2026-03-16T01:48:38,mb_water,22.6,48.0,7.62321666678252,3.6988125,,23.75
2026-03-16T01:48:49,mb_water,22.6,48.0,7.737066666781898,3.6978750000000002,,23.75
2026-03-16T01:49:00,mb_water,22.6,41.0,7.770416666781717,3.6988125,,23.75
2026-03-16T01:49:11,mb_water,22.5,41.0,7.730166666781937,3.6984375000000003,,23.75
2026-03-16T01:49:23,mb_water,22.6,41.0,7.69451666678213,3.6995625000000003,,23.75
2026-03-16T01:49:34,mb_water,22.6,41.0,7.695666666782124,3.6991875,,23.75
2026-03-16T01:49:45,mb_water,22.5,48.0,7.720966666781987,3.6991875,,23.75
2026-03-16T01:49:56,mb_water,22.5,82.0,7.726716666781956,3.699375,,23.75
2026-03-16T01:50:07,mb_water,22.6,48.0,7.732466666781924,3.6991875,,23.75
2026-03-16T01:50:18,mb_water,22.6,41.0,7.742816666781868,3.69975,,23.687
2026-03-16T01:50:29,mb_water,22.5,44.0,7.701416666782093,3.698625,,23.687
2026-03-16T01:50:40,mb_water,22.5,44.0,7.631266666782473,3.7003125,,23.687
2026-03-16T01:50:51,mb_water,22.5,48.0,7.637016666782442,3.699375,,23.687
2026-03-16T01:51:02,mb_water,22.5,48.0,7.715216666782018,3.695625,,23.687
2026-03-16T01:51:13,mb_water,,,7.773866666781698,3.698625,,23.687
2026-03-16T01:51:24,mb_water,22.5,48.0,7.625516666782504,3.698625,,23.687
2026-03-16T01:51:35,mb_water,22.5,44.0,7.7773166667816795,3.6995625000000003,,23.687
2026-03-16T01:51:46,mb_water,22.5,54.0,7.620916666782529,3.699375,,23.687
